product_id,review,rating
2250928,ürünün paketi yırtılmış bı şekilde geldi mama bitiyor ikinciyi sipariş vereceğim buda yırtılmış bı şekilde gelirse iade isteyeceğim başka hiçbir sorunum yok köpeğim de severek yiyor mamayı,1
2250928,Mama çok kötü. Köpeğim yedi ve midesi bozuldu eve geldiğimde her yere kusmuştu gezdirmeye çıkardım ishaldi bir daha da mamadan yemedi. Hiç beğenmedim Ürünü iade etmek istedim ama kargoya kendim vermem gerekti şu an yazlıkta olduğum ve arabam olmadığı için veremedim ürün maalesef elimde kaldı sokak hayvanları bile yemedi,1
2250928,malesef aldıktan sonra ne kadar.kotu bir urun oldugunu ogrendim.kopeginiz icin yeterli protein yok.eger kopeginiz yedigi kadar dışkı saglıyorsa yemekten hicbir besin saglamiyor demektir ve bu yemek ishal bile.edebiliyor o denli kötü,1
2250928,Korgo cok gec geldi 7 8 günübuldu  köpegim pek sevemedi yemedi,1
2250928,Ürünü getiren kargo paketin patladığı söyleyıp aracaca dökülen mamayı sokak köpeklerıne verdıgını söyleyıp geri kalanı sizi getirdim demesi son alışverışim oldu böylelıkle kimseye tavsıye etmiyorum,1
2250928,"Ürünü başka kargo üzerinden ulaştırmak çok zor olmalı ki olabilecek en berbat olanını seçtiniz. Murathan kargo diye bir sacmalikla 15 gün manasız kaldı dostum, bravo",1
2250928,yorumlara bakarak sokak hayvanları icin aldim ama hic begenmediler yemiyorlar.aç kalınca bile yemiyorlar nasıl iyi yorumlar geldi anlamiyorum,1
2250928,Köpeklerin çoğu yemiyo.,1
2250928,"Meriç keskin tavsiyesiyle almıştım, sokak hayvanlarına vermek için ama malesef yemiyorlar:(",1
2250928,Aylardır bu mamayı kullanıyorum köpeklerim çok seviyor diye ama bu son gelen mama o kadar kötü bir kokuya sahipti ki yine de başka şansım olmadığından köpeklerime verdim hayvanların dışkısı 2 haftadır lapa gibi… Bir daha almayacağım.,1
2250928,Bence mamayı  poşete koysaydınız  daha iyi olurdu   Buda satıcının kalitesini gösteren bir çalışma,1
2250928,2 ürün sipariş ettim tek ürün geldi,1
2250928,Teslim edilmediği halde teslim edildi deniyor. Muhattap atıyorum,1
2250928,Daha once yorumlara bakarak sokak canlari icin aldigim bir mamaydi gercekten severek tukettiler simdi ayni mamayi indirimde gorunce tekrar aldim ama bunu nedense hiç sevmediler koydugum yerde gunlerce kaldi Memnun kalmadim 👎👎👎👎,1
2250928,"Kendi köpeğim için aldığım bu mamayı daha öncesinde çok severek yedi ancak, mamanın içeriği mi değişti acaba ?asla yemiyor.Çok aç olsa da mamayı yemeyi reddetiyor.",1
2250928,Kopegım hem kustu hem ıshal oldu,1
2250928,boyle bir dunya yok ...... urun elime hic ulasmadan geri iade edilmis cok ilginc bosa zaman kaybi.....,1
2250928,paketleme sıfır paket patlak halinde çuvalda geldi 3kilioya yakın mama yoktu birdaha almam,1
2250928,ürünü alman kurdu köpeğim hiç yemedi diğer yemlerde karıştırdım yine seçti yemedi.Kalan yemekleri yememeye gelen kuşlar dahi bunu seçti yemedi.Birdaha bunu almayı düşünmüyorum.,1
2250928,"Ürünü çok satanlarda gördüğüm ve köpeğinde sorun yaşayanın olmadığını söyleyenlerden dolayı almıştım. Corgi cinsi köpeğim var yüzüne bile bakmıyor.Sanırım benim köpek bozuk :).. Mamanın hiç kokusu da yok kedi için aldığımın kendine has bi kokusu var ama bunu çözemedim. Şimdi başka bir markaya bakıyorum karıştırıp vermek için umarım işe yarar, tavsiyesi olan varsa da sevinirim..",1
2250928,firma ilgisi berbat. kesinlikle tavsiye etmiyorum,1
2250928,Kargo iyi fakat hayvanlarım severek yemediler tavsiye etmem,2
2250928,Maalesef yorumlara bakarak sokak köpekleri için almıştım ama verdiğim köpeklerden hiçbiri ağzını sürmedi. 2 adet aldığımdan 30 kg mama elimde kaldı.,2
2250928,"köpeğim bunu yiyince çok kakasını yaptı, günde 4 kere falan ama yedi yani yine de bidaha almam",2
2250928,amstaff oğlum bol bol yiyor çok fazla kaka yapıyor surekli su içiyor sanırım deri dokuntuleri başladı deliler gibi kaşınıyor Bu mama bize uygun değil.,2
2250928,yorumlara bakarak aldım ilk defa. köpegim yemediği gibi sokak köpekleri de yemedi başka marka sipariş verdim ona bayıldılar.,2
2250928,sokak köpekleri için alıyorum..daha önceden aldığım mamalara nazaran renk çok daha açık geldi. bir de daha önceki mamaları daha büyük bir iştahlı yemişlerdi..sanki kalite biraz bozulmuş gibi..,2
2250928,Sokaktakileer için alıyorum ama beğenmediler bunu,2
2250928,Biftekli olduğu için köpeğime alerji yaptı ne yazık ki,2
2250928,Sokaktaki canlar için almıştım zar zor yediler ya anlayamadım,2
2250928,kargocu 15 kg mamayı beni görmesine rağmen (50 kg kızım) yukarı çıkarmadı kapıya bıraktı gitti cidden insanlık ölmüş,2
2250928,Nedense bu mamaya geçince köpeğimin tüyleri çok dökülmeye başladı şu ana kadar ne berirsen herşeyi iştahla yiyordu köpeğim bu mamayı koyuyorum bazen yiyor bazen bırakıyor tavsiye etmiyorum,2
2250928,Çok umutlanmıştım ancak maalesef severek yemiyorlar başka ürünler tercih edilebilir.,2
2250928,sokak köpekleri yemedi..,2
2250928,"köpeğimiz, severek yiyor diye aldanmışız sadece karın tokluğuna yiyormuş veterinerimizin tavsiyesiyle bıraktık kalitesiz içinde köpeğinize yarayacak hiç bir besin değeri yok şuan pro performance kullanıyoruz ve aradaki farkı gördük köpeğiniz için kaliteli mamalar alın",2
2250928,iki köpeğim bar ikiside sevmedi beğenilmedi,2
2250928,hiç sevmedi bizim köpeğimiz yorumlara göre almıştım ama artık petlovers alıyoruz bayılarak yiyor,2
2250928,neden bana bayat mama gonderdiniz,2
2250928,sokaktaki köpekler bile yemedi,2
2250928,mamalar sert,2
2250928,idare eder,2
2250928,Paket yırtık mamanın çoğu dökülmüş daha önce aldığım firmalar çuvala koymuş başta sağma,2
2250928,Yorumlardan dolayı iade ettim malesef,2
2250928,Satıcı Turgut yem güzel değildi mama küçük taneli ve rengi soluk çok severek tüketmedi çocuklar bu sefer,2
2250928,hiç bir sokak köpeği yemedi malesef,2
2250928,Köpeğim pek sevmedi yiyecek konusunda seçici bir hayvana sahipseniz tercih etmeyin,2
2250928,"Buradaki olumlu yorumlari okuyarak almistim, ama sonuc husran:( sokak canlarini besliyorum, hic biri istahla yemiyor malesef :( Islak mama ile bolca karıştırırsam bir derece.. ayrıca tane yapısı çok sert, kocaman köpekler güçlükle kırıyorlar ağızlarının içinde.",2
2250928,15 gün de kargoya verildi 1 ayda teslim aldım kalitesi fena değil kargo hızı rezalet,2
2250928,Köpeğimiz sevmedi. Ziyan oldu.,2
2250928,Mama paketi patlak geldi daha özenli paketlenebilirdi.,2
2250928,Ben bi türlü yediremedim sokaktaki canlara koklayıp koklayıp gerı cekılıyorlar,2
2250928,Ya mama kötü mü bilmiyorum sokaktaki çocuklar için aldım ama yemediler. Hadi biri tok hadi diğeri de tok ama hepsi mi burnunu çevirir. Bi daha almam galiba,3
2250928,Hizli geldi guzel paketlenmisti sokak kopekleri icin almistik ama yemiyolar. Kuzu etliyi tercihediyolar. Aromasi yeterli degil bence kuzu etli gibi kokmuyo hayvanlari cezbetmiyo,3
2250928,sokak köpekleri için aldım bazıları sevmedi malesef,3
2250928,"Sokaktaki canlar için almıştım ama bazıları pek sevmedi, sadece çok aç olanlar yiyor. İçine ekstra aroma basmadıklarından da olabilir emin değilim eğer öyleyse iyi bir şey ama proteini az olduğundan da olabilir",3
2250928,çok nazlanarak yedi,3
2250928,idare eder,3
2250928,İdare eder,3
2250928,yorumlara guvenip aldim ama malesef terierr cinsi secici kopeklerim begenmedi kedi mamasi yiyolardi sadece yorumlrda secici kopeklerimiz bayildi filan diye okudum zorla tek tuk iste yiyolar koca paket bitmez,3
2250928,Ürün kaliteli fakat sokak canları çok tercih etmediler maalesef,3
2250928,"Paketlemede vs. hiçbir sorun yoktu tek sorun mamayı bugün sokaktaki köpeklere vermek için açtım, ancak köpekler yemedi bir türlü anlamadım. Yorumlar gayet güzeldi ürünü kötülemek için değil ancak burdaki köpek dostlar yemedi.... çok fazla beslendiklerini de sanmıyorum ücra bir yerde bulunuyorlar. anlamlandıramadım inşallah yerler 😔",3
2250928,Kötünün iyisi denecek bir ürün. Aç kalmamak için zar zor yiyorlar canlarım😞,3
2250928,sırf yorumum görünsün diye 3 yıldız verdim. mama güzel olmasına güzel ancak kargo 15 günde geldi mavi reyon satıcısından aldık 👎👎👎,3
2250928,Ben sokak köpekleri için alıyorum çoğu yiyor bazen benim köpeğim de yiyor fena değil,3
2250928,sokakta baktığım kopuslere vermek icin aldım ama yemiyorlar ustune yaş mama et suyu vs dökünce azıcık yiyorlar cok uzgunum,3
2250928,Sokak köpeklerim ıcın alıyorum biraz daha iyi bi marka diye ama köpekler ne yazıkkı bunu yemiyorlar anlamadım🙁,3
2250928,"ortalama bir mama border coli cinsi köpeğim için aldım, çok bayıla bayıla yemese de eh işte",3
2250928,Bu sefer mamanın ağzı açık geldi köşesi basbaya açıktı,3
2250928,benim köpeğim çok sevmedi,3
2250928,Sokakta baktigim kopekler cok sevmedi,3
2250928,köpeğim hiç beğenip yemedi. kedilerim yiyorlar.,3
2250928,küçük köpekler pek severek yemiyor.,3
2250928,İdare eder,3
2250928,Möpeğimiz mamasını beğendi ve yiyor ancak ürün yağ ile kaplı bir çuvaldaydı. Kargo şirketlerinizi daha özenli seçnelisiniz belki de,3
2250928,sokak köpüsleri için aldım ama burun kıvırıyolar yicekler mecbur jshshsh,3
2250928,İlk aldığımda çok beğenmiştim mama poşetini açar açmaz mis gibi taze mama kokusu geldi ama ikinci kez aldığım mama bayattı köpeklerim zorla yedi.,3
2250928,sokak köpekleri için almıştım ama severek yemediler malesef,3
2250928,İdare eder,3
2250928,İdare eder kopegım cokta severek yemıyo,3
2250928,"yeni formül diyor. önceye göre mama tanelerinin boyu birazcık büyümüş. sanki daha isteksiz yemeye başladılar.belli bir güven oturtup kalite düşürmek klasik bir taktik, gözlemlemeye devam.",3
2250928,her kopek yemiyor ve yazin küflendi paketi cok iyi kapattigim halde,3
2250928,ilk defa denedim zor alıştı taneleri büyük yetişkin mamasına ilk geçiş mamamız oldu şu sorunsuz yiyor paketleme güzeldi zararsız ama hediyesiz geldi😁,4
2250928,"Bizim sokak köpeklerine vermek için alıyorum . Severek yediklerini düşünmüyorum. İlk önce çöpü krıştırıyorlar her yeri kokluyorlar belki kemik bulurum diye , en son benim verdiğim mamaya geliyorlar aç kalmiyim en azından diye . Tam sebebini bilemiyorum kendilerine de sormayı denedim ama cevap olarak “hav” aldım.",4
2250928,sokak hayvanları için Uygun Bir ürün,4
2250928,mama işte ya. henüz yemedi benim ki ama sokak köpekleri ve santiyemde ki köpekler çok sevdi,4
2250928,"Kaliteli bir ürünmüş.Yetişkin köpekler için olduğundan iri taneli,köpeğim yemezse diye tereddüt etmiştim fakat severek yiyor. Ayrıca sokakta yaşayan canlara da veriyorum deli gibi yiyorlar.",4
2250928,Kargoya verildikten 11 gün sonra elimize ulaştı PTT kargo hezimeti yaşadık yoksa mama güzel ama PTT kargoya 1 puan bile vermem,4
2250928,çok erken geldi köpeğim severek yiyor güzel mama,4
2250928,"Deneme amaçlı aldım, benim Arslan parçaları yemedi bende, sokaktaki canlara dağıttım.",4
2250928,"Köpeğimi barınaktan sahiplendim ama  malesef yemedi ben de sokak hayvanları için gonderdim,sokak hayvanlarının en sevdiği mamaymış 🙏❤ çok sevindim.Onlar da kendi damak zevklerine göre mama seçiyorlar.Kesin yer ya da yemez demek zor.Vakitlice geldiği için teşekkür ederim.",4
2250928,"urun cabuk geldi gercekten ambalaji cok korunakliydi, ilk defa aldim bu mamayi, umarim sokak canlari severek yer.",4
2250928,Sokak hayvanlari icin aldim çok iy,4
2250928,Çoğu köpek yiyor,4
2250928,Sokak hayvanları için aldım.. severek yiyorlar.,4
2250928,ortalama bir mama,4
2250928,Sokaktaki köpüşlere aldım. Çok iştahla yemiyorlar ama yine de sokaktaki hayvanlar için yeterli.,4
2250928,sokaktaki canlara aldim. kargosu hizli geldi. cok keyifle yemiyorlar gibi sadece ama emin de olamadim.,4
2250928,ürünü köpeğim sevmedi fakat sokak hayvanları severek yedi,4
2250928,🐶 ler beğendi  tavsiye ederim,4
2250928,Tavsiye edilebilir,4
2250928,Her zaman almaktayım Kanada golden köpeğim severek yiyor 🙏🏻,4
2250928,fena değil sokak hayvanları için alınabilir,4
2250928,Sibirya kurdu köpeğin beğenmedi ne yazikki başka bir markayı alıyordum bunu denemek için aldım ama sokak köpeklerine vermeyi düşünüyorum o canlar yararlansın 😇,4
2250928,"ürün çok iri taneli.Yaşlı köpeğim yiyemedi genç köpeğimde bir kez yedi tekrar ısrar ediyorum yemiyor, mahallemizdeki köpeğe kaldı🙂",4
2250928,Anında kargoya verildi ve 2günde geldi. 1 yıldızı çalıştıkları MNG kargo şirketinden kırdım. Köpek mamasını söylene söylene getirmiş çalışan. Bir dahakine 1kilo şeklinde 15 tane sipariş ederim. Yorulmasın diye... 15 kilo sipariş edicekler azarlanmaya hazır olun,4
2250928,"sokak köpekleri için aldım, kediler ve kuşlar da yedi. ayni içerikli mamalsra daha fazla vermek yerine sokak hayvanları için bunu tercih edebilirsiniz",4
2250928,"Devamlı kullandığımız orta alt segmentte bir mama, genel olarak on köpekten yedisi yiyor.",4
2250928,"Mama konusunda çok sıkıntı yaşıyordum köpeğim ile , bu sefer doğru tercih yaptığım için mutluyum şimdi afiyet ile tüketiyor tarçınım ✌️",4
2250928,bekledim den çabuk geldi. köpeğin hoşuna giti,4
2250928,hızlı geldi birisi geldi diğeri yok bekliyoruz,4
2250928,sokak köpekleri için aldım parkimizda 7 8 tane köpek var sadece birisi yiyor:) ona da taş versen yer zaten :),4
2250928,Ben kendi köpeğimiz icin almıştım. Bizimki mama ayirt etmiyor o yuzden sevdi ama ben 20gün önce 148TL almistimtim şuan 188TL olmuş. Hayvanlar icin satilan böyle temel şeylerin bu kadar hızlı zamlanması beni üzdü çünkü sokak hayvanları içinde satin alanlar var,5
2250928,"merhaba.Ürünq sifaris etdim.Dogrudur 25i sifariş etmişdim,30.12 de ulaşdi,2-3 gun düşünmüşdüm..Ama geldi,Çol ozele Uzerinede bir poşet var.Severek yedi.Bitirdi)tavsiye ederim.",5
2250928,normalde kuzu etlisini aliyodum sokak daki cocuklara onu seviyolardi bunuda sevdiler  sokakdaki  cocuklar icin bu gayet iyi bir mama,5
2250928,"Tekrar güncelleme yapıyorum, iki boxer köpeğim var, ikiside severek yiyor ve en önemlisi sindirim, normal olan kaka düzenlari bozulmadı, tavsiye ediyorum",5
2250928,"biraz geç geldi ama olsun sorun olmadı, paketleme güzeldi, satıcı da ilgiliydi. ama en önemlisi köpeklerim yedi sevdiler",5
2250928,2 paket aldım sorunsuz geldi. Sokak köpekleri kediler seviyor. Tavsiye ederim.,5
2250928,Hazır indirimdeysen 2 tane aldım attım bagaja yavrucukları gördükçe doyuruyorum yaşattığı hissi tarif edemem,5
2250928,özenli paketleme ve doğru mama gönderimi teşekkürler ☺️,5
2250928,Sokağımda beslediğim köpekler severek yiyorlar. Senelerdir bu mamayı tercih ediyorum.,5
2250928,güzel . kedi de köpek de yiyor,5
2250928,Bu urunu surekli kullanıyoruz. Bız yas mama ile karıştırıp veriyoruz ve dostlarımız bayıla bayıla yıyor…,5
2250928,Ürün çok başarılı herkese tavsiye ederim çok seçici olan köpekler bile severek yiyebilir denemekten çekinmeyin. Taneleri ne büyük ne küçük olduğu için benim gibi evinde iki ırk besleyen insanlar gönül rahatlığı ile alabilir.,5
2250928,hızlı teslimat için teşekkür ederiz.,5
2250928,firmayı çok beğeniyorum hep özenli geliyor kargo . skt 2023 .daha önce denemek için 1 kg almıştım köpeğim sevdiği için büyük boyunu aldım uzun süre gidiyor,5
2250928,sorunsuz geldi teşekkür ederiz.,5
2250928,Paketleme çok özenliydi. Satıcı hemen kargoya verdi. Sokaktaki canlarım için almıştım. Tahıl oranı biraz yüksek fakat yediler. Ağır mama kokusu yok. Yavru köpeklere uygun değil. Onlar için de bulyonla ıslattım.,5
2250928,Sokağımda ki köpekler için aldım. Saldırıyorlar mamaya çok sevdiler. Büyük iştahla yiyorlar. Kediler bile müptelası :) Bu markayı bundan sonra tek geçerim. Tavsiye ederim.,5
2250928,Benim kargomda hasar yoktu güzel bir alışveriş oldu,5
2250928,paketleme için teşekkür ederiz,5
2250928,ürünü  sokaktaki dostlarımıza aldım severek yiyorlar  fiyatı birazdaha uygun olsa keşkee,5
2250928,tavsiye ederim,5
2250928,"sokak köpekleri için alıyorum severek yiyorlar  ,teşekkürler🤗",5
2250928,"köpeğim beğendi, teşekkür ederim",5
2250928,Köpeğim çok sevdi tavsiye ederim,5
2250928,Ürün tanıtıldığı gibi bildiğim bir ürün. satıcının  telefonuna ulaşılamıyor.  İki ayrı ürün siparişimden bir tanesini yollamışlar ama iki ürünü teslim etmişler gibi kargo işlemi yapılmış.trendyol ile sorunu çözmeye çalışıyorum.dediğim gibi gün boyu tedarikçinin telefonu kapalı idi,5
2250928,Cocker yetişkin köpeğim severek yedi,5
2250928,Ürünü dün sipariş verdim bu gün sabah 10’da elime ulaştı. Sokaktaki canlarımız için yorumları okuyarak aldım. Paketleme özenilerek yapılmış. Canlarımıza verince tekrar yorum yaparım. Teşekkürler 🙏🏼,5
2250928,Kargolama iyiydi iki gün içinde elime ulaştı yavrumda severek yedi mamasını,5
2250928,Öncelikle çok teşekkür ederim küçük ırk köpeklerim  için düzenli olarak alıyorum iade sorunu yaşayacağımı düşünmüştüm yorumlardan korkmuştum ama iademi hiç sorun yaşamadan aldım ayrıca teşekkür ederim,5
2250928,hizli teslimat için teşekkür ederim sokak hayvanları için aldim 🥰 kediler de yiyor cok memnunum,5
204377654,Yurt disindan siparis verince 1 haftada geliyor burdan siparis verince 2 haftada gelmiyor ptt kargo nedir ya baska firmami kalmadi aman diyim,1
204377654,Dengeli yaşamın anahtarı eksik geldi,1
204377654,çok muntazam paketleme ile geldi. keyifle okuyorum. başarılı satıcı,4
204377654,"yazım yanlışları,noktalama yanlışları var okurken biraz sıkıntı yaşadım ama yine de güzeller",4
204377654,Tesekkur ederim,5
204377654,kitaplar çok güzel hasarsız ve hızlı geldi,5
